,rationality,rank,switch_random,Run,Strat_Cooperate,Strat_Defect,Strat_TFT,Strat_Random,Strat_WSLS,Cooperators,Defectors
2940,0.0947265625,0.4052734375,0.26611328125,2940.0,10190.0,10910.0,117.0,337.0,185.0,201.0,215.0
2941,0.5517578125,0.7216796875,0.26611328125,2941.0,11078.0,10022.0,116.0,275.0,212.0,236.0,216.0
2942,0.5517578125,0.4052734375,0.44677734375,2942.0,11078.0,10022.0,116.0,275.0,212.0,236.0,216.0
2943,0.5517578125,0.4052734375,0.26611328125,2943.0,11078.0,10022.0,116.0,275.0,212.0,236.0,216.0
2944,0.0634765625,0.1904296875,0.02490234375,2944.0,9863.0,11237.0,102.0,337.0,211.0,215.0,190.0
2945,0.4580078125,0.1904296875,0.02490234375,2945.0,9267.0,11833.0,143.0,345.0,196.0,185.0,186.0
2946,0.0634765625,0.6240234375,0.02490234375,2946.0,10107.0,10993.0,119.0,351.0,193.0,202.0,190.0
2947,0.0634765625,0.1904296875,0.12548828125,2947.0,10916.0,10184.0,134.0,292.0,193.0,223.0,213.0
2948,0.0634765625,0.6240234375,0.12548828125,2948.0,10576.0,10524.0,163.0,287.0,203.0,226.0,176.0
2949,0.4580078125,0.1904296875,0.12548828125,2949.0,10647.0,10453.0,139.0,312.0,181.0,244.0,179.0
2950,0.4580078125,0.6240234375,0.02490234375,2950.0,10107.0,10993.0,119.0,351.0,193.0,202.0,190.0
2951,0.4580078125,0.6240234375,0.12548828125,2951.0,10107.0,10993.0,119.0,351.0,193.0,202.0,190.0
2952,0.5634765625,0.6904296875,0.27490234375,2952.0,9831.0,11269.0,119.0,341.0,187.0,237.0,171.0
2953,0.9580078125,0.6904296875,0.27490234375,2953.0,10733.0,10367.0,121.0,298.0,167.0,252.0,217.0
2954,0.5634765625,0.1240234375,0.27490234375,2954.0,9237.0,11863.0,98.0,357.0,186.0,219.0,195.0
2955,0.5634765625,0.6904296875,0.37548828125,2955.0,9237.0,11863.0,98.0,357.0,186.0,219.0,195.0
2956,0.5634765625,0.1240234375,0.37548828125,2956.0,10989.0,10111.0,124.0,251.0,243.0,248.0,189.0
2957,0.9580078125,0.6904296875,0.37548828125,2957.0,10708.0,10392.0,141.0,337.0,226.0,191.0,160.0
2958,0.9580078125,0.1240234375,0.27490234375,2958.0,10778.0,10322.0,135.0,292.0,175.0,262.0,191.0
2959,0.9580078125,0.1240234375,0.37548828125,2959.0,9514.0,11586.0,133.0,368.0,177.0,214.0,163.0
2960,0.2197265625,0.0966796875,0.25927734375,2960.0,10951.0,10149.0,145.0,265.0,198.0,253.0,194.0
2961,0.6767578125,0.0966796875,0.25927734375,2961.0,10576.0,10524.0,163.0,287.0,203.0,226.0,176.0
2962,0.2197265625,0.2802734375,0.25927734375,2962.0,10190.0,10910.0,117.0,337.0,185.0,201.0,215.0
2963,0.2197265625,0.0966796875,0.45361328125,2963.0,10018.0,11082.0,101.0,341.0,213.0,224.0,176.0
2964,0.2197265625,0.2802734375,0.45361328125,2964.0,10108.0,10992.0,127.0,347.0,174.0,216.0,191.0
2965,0.6767578125,0.0966796875,0.45361328125,2965.0,10576.0,10524.0,163.0,287.0,203.0,226.0,176.0
2966,0.6767578125,0.2802734375,0.25927734375,2966.0,10576.0,10524.0,163.0,287.0,203.0,226.0,176.0
2967,0.6767578125,0.2802734375,0.45361328125,2967.0,10107.0,10993.0,119.0,351.0,193.0,202.0,190.0
2968,0.7197265625,0.5966796875,0.00927734375,2968.0,10219.0,10881.0,135.0,301.0,218.0,197.0,204.0
2969,0.1767578125,0.5966796875,0.00927734375,2969.0,9736.0,11364.0,130.0,331.0,227.0,216.0,151.0
2970,0.7197265625,0.7802734375,0.00927734375,2970.0,10219.0,10881.0,135.0,301.0,218.0,197.0,204.0
2971,0.7197265625,0.5966796875,0.20361328125,2971.0,10219.0,10881.0,135.0,301.0,218.0,197.0,204.0
2972,0.7197265625,0.7802734375,0.20361328125,2972.0,10219.0,10881.0,135.0,301.0,218.0,197.0,204.0
2973,0.1767578125,0.5966796875,0.20361328125,2973.0,11282.0,9818.0,130.0,277.0,199.0,220.0,229.0
2974,0.1767578125,0.7802734375,0.00927734375,2974.0,10785.0,10315.0,134.0,283.0,177.0,239.0,222.0
2975,0.1767578125,0.7802734375,0.20361328125,2975.0,10576.0,10524.0,163.0,287.0,203.0,226.0,176.0
2976,0.9697265625,0.3466796875,0.38427734375,2976.0,10518.0,10582.0,133.0,287.0,192.0,238.0,205.0
2977,0.9267578125,0.3466796875,0.38427734375,2977.0,10697.0,10403.0,156.0,317.0,179.0,203.0,200.0
2978,0.9697265625,0.5302734375,0.38427734375,2978.0,11317.0,9783.0,128.0,296.0,179.0,235.0,217.0
2979,0.9697265625,0.3466796875,0.07861328125,2979.0,9993.0,11107.0,136.0,348.0,179.0,177.0,215.0
2980,0.9697265625,0.5302734375,0.07861328125,2980.0,10552.0,10548.0,137.0,317.0,163.0,232.0,206.0
2981,0.9267578125,0.3466796875,0.07861328125,2981.0,10399.0,10701.0,108.0,307.0,195.0,223.0,222.0
2982,0.9267578125,0.5302734375,0.38427734375,2982.0,11184.0,9916.0,141.0,305.0,150.0,257.0,202.0
2983,0.9267578125,0.5302734375,0.07861328125,2983.0,11184.0,9916.0,141.0,305.0,150.0,257.0,202.0
2984,0.4697265625,0.8466796875,0.13427734375,2984.0,10219.0,10881.0,135.0,301.0,218.0,197.0,204.0
2985,0.4267578125,0.8466796875,0.13427734375,2985.0,10973.0,10127.0,139.0,304.0,177.0,247.0,188.0
2986,0.4697265625,0.0302734375,0.13427734375,2986.0,10108.0,10992.0,127.0,347.0,174.0,216.0,191.0
2987,0.4697265625,0.8466796875,0.32861328125,2987.0,9617.0,11483.0,123.0,367.0,189.0,218.0,158.0
2988,0.4697265625,0.0302734375,0.32861328125,2988.0,11241.0,9859.0,121.0,295.0,233.0,213.0,193.0
2989,0.4267578125,0.8466796875,0.32861328125,2989.0,11241.0,9859.0,121.0,295.0,233.0,213.0,193.0
2990,0.4267578125,0.0302734375,0.13427734375,2990.0,11241.0,9859.0,121.0,295.0,233.0,213.0,193.0
2991,0.4267578125,0.0302734375,0.32861328125,2991.0,9516.0,11584.0,135.0,354.0,179.0,233.0,154.0
2992,0.3447265625,0.4716796875,0.07177734375,2992.0,11241.0,9859.0,121.0,295.0,233.0,213.0,193.0
2993,0.3017578125,0.4716796875,0.07177734375,2993.0,10778.0,10322.0,135.0,292.0,175.0,262.0,191.0
2994,0.3447265625,0.1552734375,0.07177734375,2994.0,10294.0,10806.0,150.0,338.0,180.0,227.0,160.0
2995,0.3447265625,0.4716796875,0.39111328125,2995.0,9203.0,11897.0,92.0,347.0,203.0,223.0,190.0
2996,0.3447265625,0.1552734375,0.39111328125,2996.0,10916.0,10184.0,134.0,292.0,193.0,223.0,213.0
2997,0.3017578125,0.4716796875,0.39111328125,2997.0,9863.0,11237.0,102.0,337.0,211.0,215.0,190.0
2998,0.3017578125,0.1552734375,0.07177734375,2998.0,9912.0,11188.0,135.0,317.0,196.0,212.0,195.0
2999,0.3017578125,0.1552734375,0.39111328125,2999.0,10676.0,10424.0,139.0,303.0,177.0,250.0,186.0
3000,0.8447265625,0.9716796875,0.32177734375,3000.0,10676.0,10424.0,139.0,303.0,177.0,250.0,186.0
3001,0.8017578125,0.9716796875,0.32177734375,3001.0,10918.0,10182.0,164.0,308.0,142.0,258.0,183.0
3002,0.8447265625,0.6552734375,0.32177734375,3002.0,9412.0,11688.0,117.0,372.0,187.0,204.0,175.0
3003,0.8447265625,0.9716796875,0.14111328125,3003.0,9809.0,11291.0,127.0,336.0,191.0,200.0,201.0
3004,0.8447265625,0.6552734375,0.14111328125,3004.0,9731.0,11369.0,111.0,357.0,185.0,225.0,177.0
3005,0.8017578125,0.9716796875,0.14111328125,3005.0,9374.0,11726.0,121.0,355.0,215.0,204.0,160.0
3006,0.8017578125,0.6552734375,0.32177734375,3006.0,10022.0,11078.0,131.0,344.0,185.0,188.0,207.0
3007,0.8017578125,0.6552734375,0.14111328125,3007.0,10022.0,11078.0,131.0,344.0,185.0,188.0,207.0
3008,0.5947265625,0.2216796875,0.19677734375,3008.0,10119.0,10981.0,128.0,315.0,191.0,211.0,210.0
3009,0.0517578125,0.2216796875,0.19677734375,3009.0,9267.0,11833.0,143.0,345.0,196.0,185.0,186.0
3010,0.5947265625,0.9052734375,0.19677734375,3010.0,10219.0,10881.0,134.0,333.0,209.0,198.0,181.0
3011,0.5947265625,0.2216796875,0.01611328125,3011.0,10676.0,10424.0,139.0,303.0,177.0,250.0,186.0
3012,0.5947265625,0.9052734375,0.01611328125,3012.0,10300.0,10800.0,125.0,318.0,197.0,190.0,225.0
3013,0.0517578125,0.2216796875,0.01611328125,3013.0,11191.0,9909.0,150.0,257.0,183.0,250.0,215.0
3014,0.0517578125,0.9052734375,0.19677734375,3014.0,10951.0,10149.0,145.0,265.0,198.0,253.0,194.0
3015,0.0517578125,0.9052734375,0.01611328125,3015.0,9912.0,11188.0,135.0,317.0,196.0,212.0,195.0
3016,0.0947265625,0.7216796875,0.44677734375,3016.0,11241.0,9859.0,121.0,295.0,233.0,213.0,193.0
3017,0.5517578125,0.7216796875,0.44677734375,3017.0,11683.0,9417.0,155.0,275.0,180.0,235.0,210.0
3018,0.0947265625,0.4052734375,0.44677734375,3018.0,10321.0,10779.0,131.0,329.0,203.0,190.0,202.0
3019,0.0947265625,0.7216796875,0.26611328125,3019.0,9431.0,11669.0,129.0,356.0,156.0,259.0,155.0
3020,0.0947265625,0.4052734375,0.26611328125,3020.0,9033.0,12067.0,99.0,383.0,163.0,195.0,215.0
3021,0.5517578125,0.7216796875,0.26611328125,3021.0,10639.0,10461.0,138.0,276.0,177.0,252.0,212.0
3022,0.5517578125,0.4052734375,0.44677734375,3022.0,10639.0,10461.0,138.0,276.0,177.0,252.0,212.0
3023,0.5517578125,0.4052734375,0.26611328125,3023.0,10639.0,10461.0,138.0,276.0,177.0,252.0,212.0
3024,0.0634765625,0.1904296875,0.02490234375,3024.0,10774.0,10326.0,131.0,291.0,206.0,198.0,229.0
3025,0.4580078125,0.1904296875,0.02490234375,3025.0,11191.0,9909.0,150.0,257.0,183.0,250.0,215.0
3026,0.0634765625,0.6240234375,0.02490234375,3026.0,9617.0,11483.0,123.0,367.0,189.0,218.0,158.0
3027,0.0634765625,0.1904296875,0.12548828125,3027.0,10481.0,10619.0,127.0,299.0,229.0,246.0,154.0
3028,0.0634765625,0.6240234375,0.12548828125,3028.0,10989.0,10111.0,124.0,251.0,243.0,248.0,189.0
3029,0.4580078125,0.1904296875,0.12548828125,3029.0,10785.0,10315.0,134.0,283.0,177.0,239.0,222.0
3030,0.4580078125,0.6240234375,0.02490234375,3030.0,10715.0,10385.0,133.0,299.0,208.0,224.0,191.0
3031,0.4580078125,0.6240234375,0.12548828125,3031.0,10697.0,10403.0,156.0,317.0,179.0,203.0,200.0
3032,0.5634765625,0.6904296875,0.27490234375,3032.0,9831.0,11269.0,119.0,341.0,187.0,237.0,171.0
3033,0.9580078125,0.6904296875,0.27490234375,3033.0,9267.0,11833.0,143.0,345.0,196.0,185.0,186.0
3034,0.5634765625,0.1240234375,0.27490234375,3034.0,10353.0,10747.0,161.0,295.0,183.0,227.0,189.0
3035,0.5634765625,0.6904296875,0.37548828125,3035.0,10614.0,10486.0,108.0,310.0,192.0,261.0,184.0
3036,0.5634765625,0.1240234375,0.37548828125,3036.0,10107.0,10993.0,119.0,351.0,193.0,202.0,190.0
3037,0.9580078125,0.6904296875,0.37548828125,3037.0,9731.0,11369.0,111.0,357.0,185.0,225.0,177.0
3038,0.9580078125,0.1240234375,0.27490234375,3038.0,9731.0,11369.0,111.0,357.0,185.0,225.0,177.0
3039,0.9580078125,0.1240234375,0.37548828125,3039.0,9731.0,11369.0,111.0,357.0,185.0,225.0,177.0
3040,0.2197265625,0.0966796875,0.25927734375,3040.0,10759.0,10341.0,177.0,327.0,175.0,179.0,197.0
3041,0.6767578125,0.0966796875,0.25927734375,3041.0,10105.0,10995.0,122.0,352.0,185.0,201.0,195.0
3042,0.2197265625,0.2802734375,0.25927734375,3042.0,10989.0,10111.0,124.0,251.0,243.0,248.0,189.0
3043,0.2197265625,0.0966796875,0.45361328125,3043.0,9976.0,11124.0,142.0,337.0,174.0,200.0,202.0
3044,0.2197265625,0.2802734375,0.45361328125,3044.0,10989.0,10111.0,124.0,251.0,243.0,248.0,189.0
3045,0.6767578125,0.0966796875,0.45361328125,3045.0,9858.0,11242.0,125.0,318.0,198.0,231.0,183.0
3046,0.6767578125,0.2802734375,0.25927734375,3046.0,9431.0,11669.0,129.0,356.0,156.0,259.0,155.0
3047,0.6767578125,0.2802734375,0.45361328125,3047.0,9431.0,11669.0,129.0,356.0,156.0,259.0,155.0
3048,0.7197265625,0.5966796875,0.00927734375,3048.0,10884.0,10216.0,152.0,316.0,206.0,187.0,194.0
3049,0.1767578125,0.5966796875,0.00927734375,3049.0,10299.0,10801.0,134.0,330.0,215.0,195.0,181.0
3050,0.7197265625,0.7802734375,0.00927734375,3050.0,10277.0,10823.0,118.0,328.0,191.0,210.0,208.0
3051,0.7197265625,0.5966796875,0.20361328125,3051.0,10277.0,10823.0,118.0,328.0,191.0,210.0,208.0
3052,0.7197265625,0.7802734375,0.20361328125,3052.0,10321.0,10779.0,131.0,329.0,203.0,190.0,202.0
3053,0.1767578125,0.5966796875,0.20361328125,3053.0,10989.0,10111.0,124.0,251.0,243.0,248.0,189.0
3054,0.1767578125,0.7802734375,0.00927734375,3054.0,10007.0,11093.0,119.0,322.0,197.0,212.0,205.0
3055,0.1767578125,0.7802734375,0.20361328125,3055.0,10574.0,10526.0,122.0,296.0,216.0,231.0,190.0
3056,0.9697265625,0.3466796875,0.38427734375,3056.0,10253.0,10847.0,143.0,344.0,166.0,211.0,191.0
3057,0.9267578125,0.3466796875,0.38427734375,3057.0,9858.0,11242.0,125.0,318.0,198.0,231.0,183.0
3058,0.9697265625,0.5302734375,0.38427734375,3058.0,11225.0,9875.0,140.0,279.0,204.0,226.0,206.0
3059,0.9697265625,0.3466796875,0.07861328125,3059.0,9520.0,11580.0,106.0,356.0,175.0,221.0,197.0
3060,0.9697265625,0.5302734375,0.07861328125,3060.0,10067.0,11033.0,137.0,323.0,199.0,202.0,194.0
3061,0.9267578125,0.3466796875,0.07861328125,3061.0,9858.0,11242.0,125.0,318.0,198.0,231.0,183.0
3062,0.9267578125,0.5302734375,0.38427734375,3062.0,9858.0,11242.0,125.0,318.0,198.0,231.0,183.0
3063,0.9267578125,0.5302734375,0.07861328125,3063.0,11724.0,9376.0,164.0,275.0,192.0,194.0,230.0
3064,0.4697265625,0.8466796875,0.13427734375,3064.0,10018.0,11082.0,101.0,341.0,213.0,224.0,176.0
3065,0.4267578125,0.8466796875,0.13427734375,3065.0,10525.0,10575.0,124.0,311.0,171.0,240.0,209.0
3066,0.4697265625,0.0302734375,0.13427734375,3066.0,9629.0,11471.0,130.0,375.0,174.0,189.0,187.0
3067,0.4697265625,0.8466796875,0.32861328125,3067.0,11798.0,9302.0,154.0,258.0,186.0,266.0,191.0
3068,0.4697265625,0.0302734375,0.32861328125,3068.0,10117.0,10983.0,114.0,307.0,217.0,227.0,190.0
3069,0.4267578125,0.8466796875,0.32861328125,3069.0,10647.0,10453.0,139.0,312.0,181.0,244.0,179.0
3070,0.4267578125,0.0302734375,0.13427734375,3070.0,10989.0,10111.0,124.0,251.0,243.0,248.0,189.0
3071,0.4267578125,0.0302734375,0.32861328125,3071.0,10989.0,10111.0,124.0,251.0,243.0,248.0,189.0
3072,0.3447265625,0.4716796875,0.07177734375,3072.0,9912.0,11188.0,135.0,317.0,196.0,212.0,195.0
3073,0.3017578125,0.4716796875,0.07177734375,3073.0,9912.0,11188.0,135.0,317.0,196.0,212.0,195.0
3074,0.3447265625,0.1552734375,0.07177734375,3074.0,10353.0,10747.0,131.0,295.0,236.0,209.0,184.0
3075,0.3447265625,0.4716796875,0.39111328125,3075.0,11241.0,9859.0,121.0,295.0,233.0,213.0,193.0
3076,0.3447265625,0.1552734375,0.39111328125,3076.0,8807.0,12293.0,132.0,407.0,147.0,190.0,179.0
3077,0.3017578125,0.4716796875,0.39111328125,3077.0,8807.0,12293.0,132.0,407.0,147.0,190.0,179.0
3078,0.3017578125,0.1552734375,0.07177734375,3078.0,11078.0,10022.0,116.0,275.0,212.0,236.0,216.0
3079,0.3017578125,0.1552734375,0.39111328125,3079.0,11078.0,10022.0,116.0,275.0,212.0,236.0,216.0
3080,0.8447265625,0.9716796875,0.32177734375,3080.0,10964.0,10136.0,150.0,287.0,197.0,227.0,194.0
3081,0.8017578125,0.9716796875,0.32177734375,3081.0,10964.0,10136.0,150.0,287.0,197.0,227.0,194.0
3082,0.8447265625,0.6552734375,0.32177734375,3082.0,10774.0,10326.0,131.0,291.0,206.0,198.0,229.0
3083,0.8447265625,0.9716796875,0.14111328125,3083.0,10774.0,10326.0,131.0,291.0,206.0,198.0,229.0
3084,0.8447265625,0.6552734375,0.14111328125,3084.0,10774.0,10326.0,131.0,291.0,206.0,198.0,229.0
3085,0.8017578125,0.9716796875,0.14111328125,3085.0,11219.0,9881.0,142.0,304.0,188.0,229.0,192.0
3086,0.8017578125,0.6552734375,0.32177734375,3086.0,10530.0,10570.0,128.0,323.0,212.0,225.0,167.0
3087,0.8017578125,0.6552734375,0.14111328125,3087.0,10299.0,10801.0,134.0,330.0,215.0,195.0,181.0
3088,0.5947265625,0.2216796875,0.19677734375,3088.0,9941.0,11159.0,119.0,321.0,214.0,237.0,164.0
3089,0.0517578125,0.2216796875,0.19677734375,3089.0,10107.0,10993.0,119.0,351.0,193.0,202.0,190.0
3090,0.5947265625,0.9052734375,0.19677734375,3090.0,10011.0,11089.0,137.0,325.0,209.0,209.0,175.0
3091,0.5947265625,0.2216796875,0.01611328125,3091.0,10294.0,10806.0,150.0,338.0,180.0,227.0,160.0
3092,0.5947265625,0.9052734375,0.01611328125,3092.0,10548.0,10552.0,115.0,321.0,176.0,231.0,212.0
3093,0.0517578125,0.2216796875,0.01611328125,3093.0,10353.0,10747.0,161.0,295.0,183.0,227.0,189.0
3094,0.0517578125,0.9052734375,0.19677734375,3094.0,10219.0,10881.0,134.0,333.0,209.0,198.0,181.0
3095,0.0517578125,0.9052734375,0.01611328125,3095.0,9617.0,11483.0,123.0,367.0,189.0,218.0,158.0
3096,0.0947265625,0.7216796875,0.44677734375,3096.0,10075.0,11025.0,142.0,334.0,190.0,208.0,181.0
3097,0.5517578125,0.7216796875,0.44677734375,3097.0,11078.0,10022.0,116.0,275.0,212.0,236.0,216.0
3098,0.0947265625,0.4052734375,0.44677734375,3098.0,11798.0,9302.0,154.0,258.0,186.0,266.0,191.0
3099,0.0947265625,0.7216796875,0.26611328125,3099.0,9370.0,11730.0,143.0,375.0,177.0,201.0,159.0
3100,0.0947265625,0.4052734375,0.26611328125,3100.0,10107.0,10993.0,119.0,351.0,193.0,202.0,190.0
3101,0.5517578125,0.7216796875,0.26611328125,3101.0,10457.0,10643.0,145.0,336.0,187.0,204.0,183.0
3102,0.5517578125,0.4052734375,0.44677734375,3102.0,10299.0,10801.0,134.0,330.0,215.0,195.0,181.0
3103,0.5517578125,0.4052734375,0.26611328125,3103.0,10857.0,10243.0,147.0,299.0,213.0,185.0,211.0
3104,0.0634765625,0.1904296875,0.02490234375,3104.0,11313.0,9787.0,133.0,288.0,196.0,249.0,189.0
3105,0.4580078125,0.1904296875,0.02490234375,3105.0,11427.0,9673.0,156.0,258.0,214.0,206.0,221.0
3106,0.0634765625,0.6240234375,0.02490234375,3106.0,10401.0,10699.0,144.0,306.0,178.0,230.0,197.0
3107,0.0634765625,0.1904296875,0.12548828125,3107.0,10022.0,11078.0,131.0,344.0,185.0,188.0,207.0
3108,0.0634765625,0.6240234375,0.12548828125,3108.0,9374.0,11726.0,121.0,355.0,215.0,204.0,160.0
3109,0.4580078125,0.1904296875,0.12548828125,3109.0,9431.0,11669.0,129.0,356.0,156.0,259.0,155.0
3110,0.4580078125,0.6240234375,0.02490234375,3110.0,9431.0,11669.0,129.0,356.0,156.0,259.0,155.0
3111,0.4580078125,0.6240234375,0.12548828125,3111.0,9514.0,11586.0,133.0,368.0,177.0,214.0,163.0
3112,0.5634765625,0.6904296875,0.27490234375,3112.0,10439.0,10661.0,134.0,301.0,184.0,209.0,227.0
3113,0.9580078125,0.6904296875,0.27490234375,3113.0,10685.0,10415.0,127.0,308.0,153.0,240.0,227.0
3114,0.5634765625,0.1240234375,0.27490234375,3114.0,11191.0,9909.0,150.0,257.0,183.0,250.0,215.0
3115,0.5634765625,0.6904296875,0.37548828125,3115.0,9431.0,11669.0,125.0,353.0,200.0,203.0,174.0
3116,0.5634765625,0.1240234375,0.37548828125,3116.0,10353.0,10747.0,131.0,295.0,236.0,209.0,184.0
3117,0.9580078125,0.6904296875,0.37548828125,3117.0,10733.0,10367.0,121.0,298.0,167.0,252.0,217.0
3118,0.9580078125,0.1240234375,0.27490234375,3118.0,10725.0,10375.0,171.0,267.0,223.0,199.0,195.0
3119,0.9580078125,0.1240234375,0.37548828125,3119.0,11191.0,9909.0,150.0,257.0,183.0,250.0,215.0
3120,0.2197265625,0.0966796875,0.25927734375,3120.0,11219.0,9881.0,142.0,304.0,188.0,229.0,192.0
3121,0.6767578125,0.0966796875,0.25927734375,3121.0,10918.0,10182.0,164.0,308.0,142.0,258.0,183.0
3122,0.2197265625,0.2802734375,0.25927734375,3122.0,9809.0,11291.0,127.0,336.0,191.0,200.0,201.0
3123,0.2197265625,0.0966796875,0.45361328125,3123.0,10507.0,10593.0,149.0,297.0,189.0,235.0,185.0
3124,0.2197265625,0.2802734375,0.45361328125,3124.0,10868.0,10232.0,119.0,294.0,228.0,230.0,184.0
3125,0.6767578125,0.0966796875,0.45361328125,3125.0,10003.0,11097.0,149.0,336.0,176.0,202.0,192.0
3126,0.6767578125,0.2802734375,0.25927734375,3126.0,10003.0,11097.0,149.0,336.0,176.0,202.0,192.0
3127,0.6767578125,0.2802734375,0.45361328125,3127.0,10003.0,11097.0,149.0,336.0,176.0,202.0,192.0
3128,0.7197265625,0.5966796875,0.00927734375,3128.0,10158.0,10942.0,139.0,312.0,196.0,204.0,204.0
3129,0.1767578125,0.5966796875,0.00927734375,3129.0,10868.0,10232.0,119.0,294.0,228.0,230.0,184.0
3130,0.7197265625,0.7802734375,0.00927734375,3130.0,10158.0,10942.0,139.0,312.0,196.0,204.0,204.0
3131,0.7197265625,0.5966796875,0.20361328125,3131.0,9516.0,11584.0,135.0,354.0,179.0,233.0,154.0
3132,0.7197265625,0.7802734375,0.20361328125,3132.0,9516.0,11584.0,135.0,354.0,179.0,233.0,154.0
3133,0.1767578125,0.5966796875,0.20361328125,3133.0,11367.0,9733.0,164.0,271.0,214.0,215.0,191.0
3134,0.1767578125,0.7802734375,0.00927734375,3134.0,11184.0,9916.0,141.0,305.0,150.0,257.0,202.0
3135,0.1767578125,0.7802734375,0.20361328125,3135.0,10107.0,10993.0,119.0,351.0,193.0,202.0,190.0
3136,0.9697265625,0.3466796875,0.38427734375,3136.0,11499.0,9601.0,130.0,292.0,186.0,237.0,210.0
3137,0.9267578125,0.3466796875,0.38427734375,3137.0,9412.0,11688.0,139.0,348.0,202.0,203.0,163.0
3138,0.9697265625,0.5302734375,0.38427734375,3138.0,10251.0,10849.0,130.0,366.0,165.0,218.0,176.0
3139,0.9697265625,0.3466796875,0.07861328125,3139.0,9771.0,11329.0,122.0,341.0,187.0,200.0,205.0
3140,0.9697265625,0.5302734375,0.07861328125,3140.0,11462.0,9638.0,148.0,286.0,174.0,227.0,220.0
3141,0.9267578125,0.3466796875,0.07861328125,3141.0,11191.0,9909.0,150.0,257.0,183.0,250.0,215.0
3142,0.9267578125,0.5302734375,0.38427734375,3142.0,11191.0,9909.0,150.0,257.0,183.0,250.0,215.0
3143,0.9267578125,0.5302734375,0.07861328125,3143.0,11191.0,9909.0,150.0,257.0,183.0,250.0,215.0
3144,0.4697265625,0.8466796875,0.13427734375,3144.0,10321.0,10779.0,131.0,329.0,203.0,190.0,202.0
3145,0.4267578125,0.8466796875,0.13427734375,3145.0,9736.0,11364.0,130.0,331.0,227.0,216.0,151.0
3146,0.4697265625,0.0302734375,0.13427734375,3146.0,9455.0,11645.0,111.0,359.0,198.0,188.0,199.0
3147,0.4697265625,0.8466796875,0.32861328125,3147.0,9412.0,11688.0,117.0,372.0,187.0,204.0,175.0
3148,0.4697265625,0.0302734375,0.32861328125,3148.0,10685.0,10415.0,127.0,308.0,153.0,240.0,227.0
3149,0.4267578125,0.8466796875,0.32861328125,3149.0,10989.0,10111.0,124.0,251.0,243.0,248.0,189.0
3150,0.4267578125,0.0302734375,0.13427734375,3150.0,9974.0,11126.0,139.0,335.0,197.0,203.0,181.0
3151,0.4267578125,0.0302734375,0.32861328125,3151.0,10989.0,10111.0,124.0,251.0,243.0,248.0,189.0
3152,0.3447265625,0.4716796875,0.07177734375,3152.0,10989.0,10111.0,124.0,251.0,243.0,248.0,189.0
3153,0.3017578125,0.4716796875,0.07177734375,3153.0,9516.0,11584.0,135.0,354.0,179.0,233.0,154.0
3154,0.3447265625,0.1552734375,0.07177734375,3154.0,10576.0,10524.0,163.0,287.0,203.0,226.0,176.0
3155,0.3447265625,0.4716796875,0.39111328125,3155.0,10725.0,10375.0,171.0,267.0,223.0,199.0,195.0
3156,0.3447265625,0.1552734375,0.39111328125,3156.0,10518.0,10582.0,133.0,287.0,192.0,238.0,205.0
3157,0.3017578125,0.4716796875,0.39111328125,3157.0,9412.0,11688.0,117.0,372.0,187.0,204.0,175.0
3158,0.3017578125,0.1552734375,0.07177734375,3158.0,8807.0,12293.0,132.0,407.0,147.0,190.0,179.0
3159,0.3017578125,0.1552734375,0.39111328125,3159.0,10574.0,10526.0,122.0,296.0,216.0,231.0,190.0
3160,0.8447265625,0.9716796875,0.32177734375,3160.0,8563.0,12537.0,110.0,393.0,183.0,195.0,174.0
3161,0.8017578125,0.9716796875,0.32177734375,3161.0,11281.0,9819.0,116.0,249.0,229.0,243.0,218.0
3162,0.8447265625,0.6552734375,0.32177734375,3162.0,10003.0,11097.0,149.0,336.0,176.0,202.0,192.0
3163,0.8447265625,0.9716796875,0.14111328125,3163.0,10003.0,11097.0,149.0,336.0,176.0,202.0,192.0
3164,0.8447265625,0.6552734375,0.14111328125,3164.0,10003.0,11097.0,149.0,336.0,176.0,202.0,192.0
3165,0.8017578125,0.9716796875,0.14111328125,3165.0,10003.0,11097.0,149.0,336.0,176.0,202.0,192.0
3166,0.8017578125,0.6552734375,0.32177734375,3166.0,10715.0,10385.0,133.0,299.0,208.0,224.0,191.0
3167,0.8017578125,0.6552734375,0.14111328125,3167.0,10715.0,10385.0,133.0,299.0,208.0,224.0,191.0
3168,0.5947265625,0.2216796875,0.19677734375,3168.0,9629.0,11471.0,130.0,375.0,174.0,189.0,187.0
3169,0.0517578125,0.2216796875,0.19677734375,3169.0,11317.0,9783.0,128.0,296.0,179.0,235.0,217.0
3170,0.5947265625,0.9052734375,0.19677734375,3170.0,10337.0,10763.0,133.0,312.0,184.0,224.0,202.0
3171,0.5947265625,0.2216796875,0.01611328125,3171.0,11220.0,9880.0,152.0,294.0,165.0,247.0,197.0
3172,0.5947265625,0.9052734375,0.01611328125,3172.0,10018.0,11082.0,101.0,341.0,213.0,224.0,176.0
3173,0.0517578125,0.2216796875,0.01611328125,3173.0,10647.0,10453.0,139.0,312.0,181.0,244.0,179.0
3174,0.0517578125,0.9052734375,0.19677734375,3174.0,10219.0,10881.0,134.0,333.0,209.0,198.0,181.0
3175,0.0517578125,0.9052734375,0.01611328125,3175.0,10530.0,10570.0,128.0,323.0,212.0,225.0,167.0
